assessment_id,Emp_ID,course_id,score_prct,method_of_assessment,assessment_date,ingest_timestamp,load_key
A02227,E01425,C00023,66,Applied Project Simulation,2024-02-13,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02228,E01425,C00041,50,Hands-on,2024-06-04,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02229,E01426,C00023,64,Client Interview,2025-01-18,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02230,E01426,C00027,85,Client Interview,2021-10-13,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02231,E01426,C00026,74,Hands-on,2025-03-19,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02232,E01427,C00041,98,Competency,2024-01-02,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02233,E01427,C00028,72,Client Interview,2024-02-29,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02234,E01428,C00040,97,Client Interview,2022-07-10,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02235,E01428,C00050,90,Applied Project Simulation,2020-11-25,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02236,E01428,C00044,96,Client Interview,2024-09-20,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02237,E01429,C00046,72,Competency,2023-12-07,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02238,E01429,C00021,90,Applied Project Simulation,2024-08-01,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02239,E01430,C00017,97,Client Interview,2026-06-10,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02240,E01430,C00050,72,Competency,2024-05-26,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02241,E01431,C00042,90,Client Interview,2022-09-07,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02242,E01431,C00048,66,Client Interview,2026-04-29,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02243,E01432,C00038,98,Competency,2020-12-24,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02244,E01433,C00040,69,Applied Project Simulation,2022-04-25,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02245,E01433,C00019,54,Competency,2026-05-20,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02246,E01433,C00017,75,Applied Project Simulation,2024-10-09,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02247,E01434,C00040,58,Client Interview,2021-12-31,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02248,E01435,C00025,78,Hands-on,2023-03-09,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02249,E01435,C00028,51,Client Interview,2024-01-31,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02250,E01437,C00041,78,Competency,2024-11-10,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02251,E01438,C00050,89,Client Interview,2020-11-17,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02252,E01438,C00012,62,Client Interview,2022-04-04,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02253,E01439,C00011,86,Client Interview,2024-04-20,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02254,E01439,C00044,77,Applied Project Simulation,2025-01-11,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02255,E01439,C00019,54,Competency,2026-01-07,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02256,E01440,C00007,58,Hands-on,2026-04-26,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02257,E01440,C00021,88,Competency,2024-09-28,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02258,E01440,C00028,53,Client Interview,2024-05-01,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02259,E01441,C00027,54,Competency,2022-04-04,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02260,E01442,C00008,72,Client Interview,2025-01-30,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02261,E01442,C00015,96,Applied Project Simulation,2025-06-15,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02262,E01442,C00018,95,Client Interview,2022-11-10,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02263,E01443,C00026,92,Client Interview,2025-03-11,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02264,E01444,C00023,71,Competency,2024-05-31,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02265,E01444,C00032,93,Applied Project Simulation,2022-03-12,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02266,E01444,C00021,87,Hands-on,2023-11-06,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02267,E01446,C00032,96,Competency,2022-03-17,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02268,E01447,C00028,96,Hands-on,2024-01-25,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02269,E01447,C00025,86,Client Interview,2023-05-10,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02270,E01448,C00013,71,Competency,2026-01-10,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02271,E01449,C00035,66,Client Interview,2021-08-25,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02272,E01450,C00038,72,Hands-on,2020-09-13,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02273,E01450,C00033,88,Hands-on,2023-04-27,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02274,E01451,C00040,83,Hands-on,2024-10-25,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02275,E01451,C00015,86,Applied Project Simulation,2025-01-14,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02276,E01452,C00015,81,Competency,2025-06-06,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02277,E01452,C00046,59,Applied Project Simulation,2023-12-14,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02278,E01452,C00041,82,Competency,2024-09-03,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02279,E01453,C00008,84,Hands-on,2025-04-02,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02280,E01453,C00024,87,Competency,2022-10-03,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02281,E01454,C00047,89,Applied Project Simulation,2025-07-08,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02282,E01454,C00024,92,Hands-on,2023-03-31,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02283,E01455,C00040,62,Client Interview,2022-09-01,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02284,E01457,C00031,92,Hands-on,2022-01-02,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02285,E01457,C00014,86,Client Interview,2021-07-02,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02286,E01457,C00029,70,Competency,2026-05-25,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02287,E01458,C00034,77,Client Interview,2023-04-03,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02288,E01459,C00026,56,Applied Project Simulation,2024-10-30,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02289,E01460,C00029,81,Applied Project Simulation,2026-03-07,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02290,E01460,C00011,55,Applied Project Simulation,2023-12-19,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02291,E01460,C00036,97,Hands-on,2024-12-06,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02292,E01461,C00028,62,Applied Project Simulation,2024-10-07,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02293,E01461,C00025,61,Applied Project Simulation,2024-10-25,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02294,E01462,C00027,64,Applied Project Simulation,2023-03-30,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02295,E01463,C00030,89,Hands-on,2023-11-05,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02296,E01464,C00015,65,Applied Project Simulation,2025-08-05,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02297,E01465,C00016,75,Hands-on,2020-12-27,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02298,E01466,C00038,66,Client Interview,2020-10-17,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02299,E01466,C00040,97,Applied Project Simulation,2022-09-08,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02300,E01466,C00022,74,Applied Project Simulation,2025-11-12,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02301,E01468,C00027,52,Client Interview,2023-05-14,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02302,E01470,C00021,57,Competency,2024-09-20,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02303,E01470,C00050,60,Applied Project Simulation,2021-08-27,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02304,E01471,C00039,86,Applied Project Simulation,2024-04-01,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02305,E01473,C00046,81,Competency,2024-05-27,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02306,E01474,C00040,57,Competency,2022-06-03,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02307,E01475,C00028,65,Client Interview,2024-09-12,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02308,E01476,C00025,88,Hands-on,2023-06-24,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02309,E01476,C00027,52,Hands-on,2022-04-12,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02310,E01477,C00040,61,Applied Project Simulation,2021-12-17,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02311,E01477,C00002,68,Hands-on,2020-09-27,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02312,E01478,C00021,92,Client Interview,2024-02-23,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02313,E01479,C00026,85,Competency,2024-04-29,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02314,E01481,C00014,76,Hands-on,2021-08-28,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02315,E01481,C00038,73,Hands-on,2021-05-05,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02316,E01483,C00028,86,Hands-on,2024-11-07,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02317,E01483,C00034,86,Hands-on,2024-11-11,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02318,E01484,C00040,74,Applied Project Simulation,2021-11-29,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02319,E01484,C00013,65,Client Interview,2026-05-27,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02320,E01484,C00027,79,Client Interview,2022-04-27,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02321,E01485,C00038,64,Competency,2020-09-14,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02322,E01485,C00028,66,Competency,2024-09-02,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02323,E01486,C00032,59,Hands-on,2023-07-10,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02324,E01486,C00041,90,Applied Project Simulation,2024-06-06,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02325,E01487,C00039,79,Client Interview,2024-01-12,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02326,E01487,C00044,92,Client Interview,2025-03-25,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02327,E01488,C00019,86,Competency,2025-08-21,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02328,E01488,C00038,85,Client Interview,2021-06-13,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02329,E01488,C00005,59,Client Interview,2025-02-08,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02330,E01489,C00038,99,Client Interview,2020-08-14,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02331,E01490,C00041,92,Client Interview,2024-02-23,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02332,E01490,C00023,94,Competency,2024-06-28,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02333,E01490,C00013,97,Competency,2026-01-16,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02334,E01491,C00001,59,Client Interview,2023-06-20,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02335,E01491,C00028,98,Client Interview,2024-05-05,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02336,E01492,C00022,55,Hands-on,2026-01-10,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02337,E01495,C00019,62,Competency,2025-08-20,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02338,E01497,C00023,87,Client Interview,2024-01-29,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02339,E01498,C00007,69,Hands-on,2026-05-19,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02340,E01498,C00045,84,Client Interview,2025-01-07,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02341,E01498,C00047,94,Applied Project Simulation,2025-09-02,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02342,E01499,C00025,78,Hands-on,2023-01-13,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
A02343,E01499,C00028,74,Client Interview,2023-11-12,2026-07-07 23:13:34.995021,LCK_20260707_231334_XAJI0Y
