enrollment_id,Emp_ID,course_id,enrollment_date,training_provider,course_status,ingest_timestamp,load_key
En01447,E00910,C00028,2024-06-28,T0072,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01448,E00911,C00027,2021-04-20,T0161,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01449,E00912,C00047,2025-08-19,T0069,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01450,E00913,C00031,2021-10-11,T0152,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01451,E00913,C00038,2020-07-09,T0028,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01452,E00914,C00024,2022-11-07,T0097,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01453,E00914,C00036,2024-04-01,T0048,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01454,E00915,C00029,2025-08-24,T0099,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01455,E00916,C00020,2023-09-12,T0076,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01456,E00916,C00014,2022-01-04,T0013,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01457,E00916,C00043,2024-07-27,T0137,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01458,E00917,C00049,2024-03-11,T0008,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01459,E00918,C00023,2024-08-25,T0162,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01460,E00920,C00027,2021-12-29,T0088,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01461,E00921,C00040,2022-07-11,T0167,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01462,E00921,C00014,2021-09-20,T0039,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01463,E00921,C00041,2024-02-08,T0173,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01464,E00922,C00031,2022-02-23,T0010,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01465,E00922,C00050,2021-12-17,T0094,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01466,E00923,C00028,2024-02-14,T0072,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01467,E00923,C00039,2024-03-23,T0139,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01468,E00924,C00025,2025-03-06,T0037,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01469,E00924,C00031,2025-03-06,T0010,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01470,E00924,C00040,2025-03-06,T0115,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01471,E00925,C00017,2026-06-01,T0180,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01472,E00925,C00045,2023-06-18,T0093,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01473,E00925,C00042,2022-09-25,T0060,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01474,E00926,C00027,2024-03-12,T0058,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01475,E00926,C00025,2024-03-12,T0017,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01476,E00927,C00030,2024-03-18,T0135,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01477,E00927,C00027,2021-07-19,T0088,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01478,E00928,C00039,2024-02-06,T0019,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01479,E00928,C00021,2024-09-13,T0030,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01480,E00928,C00024,2023-03-05,T0153,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01481,E00929,C00008,2024-11-11,T0193,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01482,E00930,C00023,2024-01-20,T0196,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01483,E00930,C00014,2021-07-20,T0149,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01484,E00931,C00018,2022-10-13,T0190,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01485,E00931,C00022,2025-03-06,T0168,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01486,E00931,C00039,2024-01-17,T0139,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01487,E00932,C00028,2024-01-10,T0018,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01488,E00933,C00015,2025-02-23,T0053,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01489,E00933,C00024,2023-12-24,T0107,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01490,E00933,C00026,2024-05-26,T0106,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01491,E00934,C00016,2020-10-01,T0085,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01492,E00934,C00029,2025-05-22,T0024,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01493,E00935,C00028,2024-02-07,T0072,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01494,E00935,C00031,2021-06-20,T0010,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01495,E00935,C00022,2025-08-16,T0068,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01496,E00936,C00046,2023-10-06,T0070,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01497,E00936,C00013,2025-07-11,T0075,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01498,E00937,C00027,2021-10-07,T0158,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01499,E00937,C00042,2022-04-19,T0034,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01500,E00937,C00002,2021-01-09,T0016,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01501,E00938,C00032,2022-03-02,T0079,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01502,E00938,C00018,2022-02-16,T0025,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01503,E00938,C00034,2022-10-06,T0105,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01504,E00939,C00040,2021-12-25,T0115,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01505,E00940,C00038,2024-04-16,T0117,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01506,E00941,C00032,2022-11-08,T0007,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01507,E00941,C00041,2023-11-26,T0063,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01508,E00941,C00025,2023-01-11,T0037,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01509,E00942,C00027,2021-11-29,T0161,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01510,E00944,C00026,2024-03-18,T0087,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01511,E00944,C00042,2023-01-15,T0060,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01512,E00945,C00011,2024-07-30,T0120,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01513,E00945,C00002,2021-04-01,T0057,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01514,E00946,C00017,2024-04-20,T0005,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01515,E00946,C00043,2025-08-17,T0074,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01516,E00946,C00031,2021-08-10,T0084,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01517,E00947,C00015,2025-12-11,T0123,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01518,E00947,C00023,2024-03-07,T0050,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01519,E00948,C00034,2023-01-06,T0105,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01520,E00949,C00014,2021-03-13,T0039,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01521,E00949,C00033,2022-09-20,T0073,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01522,E00950,C00025,2022-10-30,T0037,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01523,E00953,C00038,2020-08-21,T0082,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01524,E00953,C00028,2023-11-20,T0072,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01525,E00954,C00046,2023-10-15,T0070,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01526,E00955,C00027,2021-08-09,T0058,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01527,E00955,C00033,2022-11-14,T0144,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01528,E00955,C00014,2021-09-16,T0149,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01529,E00956,C00028,2024-07-31,T0150,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01530,E00956,C00027,2023-09-16,T0058,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01531,E00957,C00010,2025-05-26,T0000,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01532,E00958,C00039,2024-09-30,T0170,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01533,E00958,C00021,2024-10-04,T0030,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01534,E00959,C00041,2024-09-09,T0173,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01535,E00959,C00039,2024-04-11,T0019,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01536,E00959,C00032,2023-04-06,T0108,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01537,E00960,C00030,2023-12-31,T0135,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01538,E00960,C00041,2024-02-11,T0173,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01539,E00961,C00002,2021-03-16,T0032,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01540,E00962,C00041,2024-05-01,T0173,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01541,E00962,C00022,2025-11-12,T0168,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01542,E00963,C00022,2025-10-20,T0168,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01543,E00963,C00039,2024-07-27,T0139,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01544,E00964,C00021,2023-12-18,T0030,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01545,E00964,C00022,2025-04-02,T0168,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01546,E00964,C00047,2025-08-07,T0109,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01547,E00966,C00022,2025-03-14,T0068,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01548,E00967,C00027,2022-04-09,T0158,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01549,E00967,C00028,2024-08-06,T0072,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01550,E00968,C00034,2022-12-02,T0043,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01551,E00968,C00014,2021-12-13,T0039,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01552,E00968,C00032,2021-09-16,T0047,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01553,E00969,C00017,2026-06-22,T0180,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01554,E00969,C00007,2025-09-05,T0102,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01555,E00969,C00030,2023-08-30,T0169,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01556,E00970,C00028,2024-01-30,T0040,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01557,E00970,C00006,2022-02-02,T0098,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01558,E00970,C00027,2022-01-07,T0058,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01559,E00971,C00030,2024-02-22,T0055,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01560,E00971,C00034,2022-07-03,T0105,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01561,E00971,C00047,2025-12-23,T0064,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01562,E00972,C00035,2021-07-14,T0165,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01563,E00973,C00030,2023-07-20,T0135,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01564,E00974,C00030,2023-06-27,T0135,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01565,E00975,C00030,2023-05-19,T0169,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01566,E00976,C00026,2024-06-15,T0106,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01567,E00976,C00025,2023-05-19,T0017,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01568,E00977,C00038,2021-05-17,T0117,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01569,E00977,C00022,2025-03-30,T0168,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01570,E00977,C00046,2023-09-05,T0070,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01571,E00978,C00023,2024-04-22,T0160,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01572,E00978,C00029,2025-12-13,T0024,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01573,E00978,C00026,2024-02-20,T0087,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01574,E00979,C00028,2024-06-27,T0040,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01575,E00980,C00041,2024-11-22,T0173,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01576,E00982,C00026,2024-05-18,T0130,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01577,E00982,C00041,2024-10-14,T0063,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01578,E00983,C00041,2024-01-11,T0173,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01579,E00983,C00026,2024-07-15,T0081,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01580,E00983,C00009,2021-09-15,T0001,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01581,E00984,C00008,2024-12-28,T0006,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01582,E00984,C00024,2023-03-24,T0153,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01583,E00984,C00020,2024-09-01,T0113,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01584,E00985,C00020,2024-03-07,T0076,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01585,E00986,C00039,2023-10-13,T0139,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01586,E00986,C00026,2025-02-16,T0118,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01587,E00987,C00028,2023-11-13,T0040,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01588,E00988,C00025,2022-07-25,T0017,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01589,E00988,C00028,2024-05-22,T0150,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01590,E00989,C00028,2024-07-31,T0018,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01591,E00989,C00046,2023-03-26,T0070,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01592,E00990,C00027,2021-11-10,T0058,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01593,E00993,C00032,2025-04-13,T0079,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01594,E00994,C00035,2024-01-02,T0127,Completed,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01595,E00994,C00022,2025-05-19,T0068,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01596,E00994,C00008,2024-09-28,T0066,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01597,E00995,C00025,2022-10-25,T0017,Cancelled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01598,E00995,C00028,2024-03-12,T0150,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01599,E00997,C00047,2025-06-20,T0064,In Progress,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01600,E00998,C00026,2025-01-16,T0106,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01601,E01000,C00016,2024-04-01,T0085,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
En01602,E01000,C00031,2024-04-01,T0010,Enrolled,2026-07-07 23:11:49.536755,LCK_20260707_231149_XAJI0Y
